Aula complementar,Bimestre,"CH
Teórica / Prática",Competência Técnica,Competências Socioemocionais ,Nome do componente,"Código
do componente","Componente
de 3 ou 4 aulas semanais?",Unidade curricular,,Semana,Tema da semana,Título da aula,Habilidades técnicas,Objetivos da aula,Objeto de conhecimento
,4,P,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Avaliação de Desempenho e Feedback,,24,Avaliação de desempenho na prática,Aula 3: Simulação de feedback organizacional,Aplicar modelos e critérios de avaliação de desempenho em situações de gestão e desenvolvimento.,Realizar feedback estruturado com base em resultados avaliativos simulados.,3. Comunicação de resultados
,4,P,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Avaliação de Desempenho e Feedback,,24,Avaliação de desempenho na prática,Aula 4: Proposta de melhoria do processo avaliativo,Aplicar modelos e critérios de avaliação de desempenho em situações de gestão e desenvolvimento.,Elaborar sugestões para aperfeiçoar o sistema de avaliação com base nas atividades realizadas.,4. Melhoria no processo de avalição de desempenho
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,25,Fundamentos da liderança,Aula 1: Conceito de liderança e papel do líder,Compreender os fundamentos e estilos de liderança para a aplicação em contextos organizacionais.,Compreender o papel da liderança e diferenciar líder de chefe.,1. Conceitos de liderança
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,25,Fundamentos da liderança,Aula 2: Estilos clássicos de liderança,Compreender os fundamentos e estilos de liderança para a aplicação em contextos organizacionais.,"Identificar as características dos estilos autocrático, democrático e liberal.",2. Estilos tradicionais de liderança
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,25,Fundamentos da liderança,Aula 3: Outros estilos de liderança,Compreender os fundamentos e estilos de liderança para a aplicação em contextos organizacionais.,Compreender outros  estilos de liderança no contexto organizacional.,3. Outros estilos de liderança
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,25,Fundamentos da liderança,Aula 4: Liderança estratégica,Compreender os fundamentos e estilos de liderança para a aplicação em contextos organizacionais.,Compreender o conceito de liderança estratégica e sua importância.,4. Alinhamento e visão
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,26,Liderança e engajamento,Aula 1: Níveis de liderança e atuação,Compreender a influência da liderança nos diferentes níveis organizacionais e seu impacto no engajamento de equipes.,Compreender os diferentes níveis de liderança e suas responsabilidades.,1. Estrutura da liderança
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,26,Liderança e engajamento,Aula 2: Fatores que influenciam o engajamento,Compreender a influência da liderança nos diferentes níveis organizacionais e seu impacto no engajamento de equipes.,Identificar o que influencia o engajamento no ambiente de trabalho.,2. Engajamento da equipe
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,26,Liderança e engajamento,Aula 3: Estratégias para promover engajamento,Compreender a influência da liderança nos diferentes níveis organizacionais e seu impacto no engajamento de equipes.,Compreender como o líder pode promover engajamento nas equipes.,3. Ações de liderança
,4,T,"Executar atividades de Recursos Humanos, tais como rotinas administrativas de departamento pessoal e rotinas administrativas de treinamento e desenvolvimento;                                                                                                                                        Compreender e aplicar noções de legislação e marco regulatório (LGPD).","Curiosidade - Ser interessado em ideias e ter paixão por aprender, compreensão e exploração intelectual; uma mentalidade curiosa;
Autoeficácia - A força das crenças dos indivíduos em sua capacidade de executar tarefas e atingir objetivos;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los;
Tolerância ao estresse - Ter eficácia na modulação da ansiedade e capacidade de resolver problemas com calma;
Persistência - Ser capaz de perseverar em tarefas e atividades até que sejam concluídas;
Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão.","Introdução à Administração, Legislação e Pessoas",C1,4,Conceitos de Liderança e Estilos de Liderança,,26,Liderança e engajamento,Aula 4: Como a liderança gera engajamento,Compreender a influência da liderança nos diferentes níveis organizacionais e seu impacto no engajamento de equipes.,"Compreender de que forma o comportamento e as atitudes do líder impactam diretamente no engajamento da equipe.
",4. Comportamentos que engajam
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
Visita Técnica ,,,,,,,,,,,,,,,
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,1,Operações com Números Naturais,Aula 1: Adição de Números Naturais,"Realizar operações de adição, subtração, multiplicação e divisão com números naturais para a resolução de problemas em administração",Aplicar a adição na resolução de problemas do cotidiano e em situações-problema.,1. Adição com números naturais.
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,1,Operações com Números Naturais,Aula 2: Subtração de Números Naturais,"Realizar operações de adição, subtração, multiplicação e divisão com números naturais para a resolução de problemas em administração",Aplicar a subtração na resolução de problemas do cotidiano e em situações-problema.,2. Subtração com números naturais
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,1,Operações com Números Naturais,Aula 3: Multiplicação de Números Naturais,"Realizar operações de adição, subtração, multiplicação e divisão com números naturais para a resolução de problemas em administração",Aplicar a multiplicação na resolução de problemas do cotidiano e em situações-problema.,3. Multiplicação com números naturais.
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,1,Operações com Números Naturais,Aula 4: Divisão de Números Naturais,"Realizar operações de adição, subtração, multiplicação e divisão com números naturais para a resolução de problemas em administração",Aplicar a divisão na resolução de problemas do cotidiano e em situações-problema.,4.Divisão com números naturais.
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,2,Operações com Números Fracionários,Aula 1: Adição de Números Fracionários,Utilizar o software Excel para realizar cálculos com frações aplicando essas operações em situações-problema típicas da administração. ,Aplicar a operação de adição de frações em situações-problema utilizando o excel.,1. Explicar como realizar operação de adição com números fracionários
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,2,Operações com Números Fracionários,Aula 2: Subtração de Números Fracionários,Utilizar o software Excel para realizar cálculos com frações aplicando essas operações em situações-problema típicas da administração. ,Aplicar a operação de subtração de frações em situações-problema utilizando o excel.,2. Explicar como realizar operação de subtração com números fracionários
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,2,Operações com Números Fracionários,Aula 3: Multiplicação de Números Fracionários,Utilizar o software Excel para realizar cálculos com frações aplicando essas operações em situações-problema típicas da administração. ,Aplicar a operação de multiplicação de frações em situações-problema utilizando o excel.,3. Explicar como realizar operação de multiplicação com números fracionários
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,2,Operações com Números Fracionários,Aula 4: Divisão de Números Fracionários,Utilizar o software Excel para realizar cálculos com frações aplicando essas operações em situações-problema típicas da administração. ,Aplicar a operação de divisão de frações em situações-problema utilizando o excel.,4. Explicar como realizar operação de divisão com números fracionários
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,3,Porcentagens,"Aula 1: Razões, Proporções e Porcentagens",Determinar porcentagens e realizar cálculos com diferentes grandezas.,"Aplicar razões, proporções e porcentagens para resolver problemas.","1. Demonstrar o uso de razões, proporções e porcentagens"
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,3,Porcentagens,Aula 2: Análise Percentual,Determinar porcentagens e realizar cálculos com diferentes grandezas.,Compreender o cálculo de capacidade utilizada e ociosa no ambiente organizacional.,2. Demonstrar o uso de razão e proporção para encontrar a capacidade utilizada e ociosa
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,3,Porcentagens,Aula 3: Variação Percentual,Determinar porcentagens e realizar cálculos com diferentes grandezas.,Compreender o conceito de variação percentual no contexto administrativo.,3. Explicar como calcular a variação percentual
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,3,Porcentagens,Aula 4: Tamanho e participação de mercado,Determinar porcentagens e realizar cálculos com diferentes grandezas.,Compreender o cálculo de participação de mercado no contexto administrativo.,4. Utilizar proporção para encontrar a participação de mercado de uma empresa
X,1,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,4,Fundamentos Matemáticos na Prática,Aula 1:  Encontrando os Custos de um Produto,Aplicar operações matemáticas para resolver problemas de negócio.,Aplicar operações de soma e subtração de números naturais no contexto administrativo.,1. Praticar a adição e subtração de valores numéricos relacionados aos custos de um produto.
X,1,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,4,Fundamentos Matemáticos na Prática,Aula 2: Dividindo os Lucros ,Aplicar operações matemáticas para resolver problemas de negócio.,Aplicar operações de divisão de números naturais no contexto administrativo.,2. Praticar a operação de divisão para repartir os lucros entre diferentes partes ou indivíduos.
X,1,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,4,Fundamentos Matemáticos na Prática,Aula 3: Variação Percentual dos Custos,Aplicar operações matemáticas para resolver problemas de negócio.,Aplicar o cálculo de variação percentual no contexto administrativo.,3. Praticar o cálculo da variação percentual para encontrar a mudança percentual entre dois valores de custo.
X,1,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Fundamentos Matemáticos,,4,Fundamentos Matemáticos na Prática,Aula 4: Participação no Mercado,Aplicar operações matemáticas para resolver problemas de negócio.,Aplicar o cálculo de participação de mercado no contexto administrativo.,4. Praticar o cálculo de participação de mercado para determinar a posição de uma empresa em um determinado setor.
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Estatística Aplicada – Uso de Planilha Eletrônica (Excel),,5,Estatística Conceitos Básicos,Aula 1: Conceito de População e Amostra,"Identificar corretamente os conceitos de população e amostra em um contexto administrativo, além de classificar as variáveis em diferentes tipos para realizar análises de dados mais precisas.",Compreender os conceitos de população e amostra no contexto administrativo.,1. Diferenciar população e amostra
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Estatística Aplicada – Uso de Planilha Eletrônica (Excel),,5,Estatística Conceitos Básicos,Aula 2: Tipos de Variáveis,"Identificar corretamente os conceitos de população e amostra em um contexto administrativo, além de classificar as variáveis em diferentes tipos para realizar análises de dados mais precisas.",Compreender e classificar os diferentes tipos de variáveis no contexto administrativo.,2. Diferenciar variáveis qualitativas de quantitativas 
,1,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Estatística Aplicada – Uso de Planilha Eletrônica (Excel),,5,Estatística Conceitos Básicos,Aula 3: Dados Quantitativos,"Identificar corretamente os conceitos de população e amostra em um contexto administrativo, além de classificar as variáveis em diferentes tipos para realizar análises de dados mais precisas.",Compreender os conceitos de dados quantitativos no contexto administrativo.,3. Diferenciar variável discreta e contínua
